Date,Time,Customer,PType,Type,QTY,Guide
13-Jan-19,09:30,Fabulous Tours,CSH,Adults,3,Shauibe
13-Jan-19,09:30,GAP Tours,CSH,Adults,1,Tertius
13-Jan-19,09:30,Hylton Ross Exclusive Touring,VCH,Adults,3,
13-Jan-19,09:30,Hylton Ross Exclusive Touring,CSH,Adults,5,Grant
13-Jan-19,09:30,Ilios,CSH,Adults,8,Desmond
13-Jan-19,09:30,Iluka Tourism Inv. (Pty) Ltd,VCH,Adults,2,Marina
13-Jan-19,09:30,Kuoni Private Safaris (Pty) Ltd,VCH,Children,4,Charlton
13-Jan-19,09:30,Kuoni Private Safaris (Pty) Ltd,VCH,Adults,4,Charlton
13-Jan-19,10:15,Africa Tour Story,VCH,Adults,11,Lee 
13-Jan-19,10:15,African Eagle,CSH,Adults,8,Didia
13-Jan-19,10:15,African Eagle,CSH,Adults,6,Cas
13-Jan-19,10:15,Ashantlee Charter & Tours,CSH,Adults,4,Lami
13-Jan-19,10:15,CITY VIEW  CAPE TOWN,CSH,Adults,4,Esther
13-Jan-19,11:30,CASUAL BOOKINGS,CSH,Adults,1,
13-Jan-19,11:30,CASUAL BOOKINGS,CSH,Adults,3,
13-Jan-19,13:45,Bloemendal Clinic,CSH,Adults,10,Anwar
13-Jan-19,15:00,Edge Hotel,CSH,Adults,14,Charl
13-Jan-19,15:00,SA Magic,EFT,Adults,19,Ning
13-Jan-19,15:00,WTA ,CSH,Adults,12,Hau
13-Jan-19,15:00,WTA ,CSH,Children,1,Hau
14-Jan-19,08:45,HOTSPOTS 2C,CSH,Adults,1,Nico
14-Jan-19,08:45,SA Magic,EFT,Adults,29,Joyce
14-Jan-19,09:30,Africa Tour Story,VCH,Adults,14,Miya
14-Jan-19,09:30,Africa Tour Story,VCH,Adults,20,
14-Jan-19,09:30,African Eagle,CSH,Adults,9,Chris
14-Jan-19,09:30,CITA,CSH,Adults,6,Ming
14-Jan-19,09:30,SA Magic,EFT,Adults,15,Linda
14-Jan-19,10:15,Africa Incoming (Pty) Ltd,VCH,Children,1,Ridiwaan
14-Jan-19,10:15,Africa Incoming (Pty) Ltd,VCH,Adults,7,Ridiwaan
14-Jan-19,10:15,Africa Tour Story,VCH,Adults,21,Sunny
14-Jan-19,10:15,CITY VIEW  CAPE TOWN,EFT,Adults,3,Esther
14-Jan-19,10:15,Freelance Guides,CSH,Adults,2,Sydney
14-Jan-19,10:15,FRESH HOLIDAY,CSH,Adults,3,LUKE
14-Jan-19,10:15,Hylton Ross Exclusive Touring,CSH,Adults,5,Kabelo
14-Jan-19,10:15,SKYRIM TRAVEL AFRICA (PTY) LTD,CSH,Adults,18,Wayne
15-Jan-19,08:45,GREEN VOYAGES,PRPD,Adults,41,Lionel
15-Jan-19,08:45,SA Magic,EFT,Adults,28,Joey
15-Jan-19,08:45,SA Time,CSH,Adults,17,Cindy
15-Jan-19,08:45,SA Time,CSH,Children,1,Cindy
15-Jan-19,08:45,SONA,CSH,Adults,2,BARRE
15-Jan-19,08:45,Travcare Holidays,VCH,Adults,4,Shafiek
15-Jan-19,09:30,Africa Gazago,CSH,Adults,16,Lee
15-Jan-19,09:30,African Diamond Tours & Incent,VCH,Adults,23,WILMA
15-Jan-19,09:30,African Eagle,CSH,Adults,2,Noreen
15-Jan-19,09:30,Day Trippers,CSH,Adults,6,Sele
15-Jan-19,09:30,Hylton Ross Exclusive Touring,CSH,Adults,4,Kabelo
15-Jan-19,09:30,Iluka Tourism Inv. (Pty) Ltd,VCH,Adults,2,Sandro
15-Jan-19,09:30,Long Travel,CSH,Adults,3,Ady
15-Jan-19,09:30,SCA Tours,CSH,Adults,29,ANDRE
15-Jan-19,10:15,Africa Incoming (Pty) Ltd,VCH,Adults,4,Wisdom
15-Jan-19,10:15,Africa Incoming (Pty) Ltd,VCH,Children,2,Wisdom
15-Jan-19,10:15,Asian Sun,CSH,Adults,14,Kim
15-Jan-19,10:15,Cape Tours,CSH,Adults,2,CHUNG
15-Jan-19,10:15,Freelance Guides,CSH,Adults,2,JONATHAN
15-Jan-19,10:15,Freelance Guides,CSH,Children,2,JONATHAN
15-Jan-19,10:15,Long Travel,CSH,Adults,3,Ady
15-Jan-19,10:15,National Express,CSH,Adults,2,MJ
15-Jan-19,10:15,SA Time,CSH,Adults,19,Ada
15-Jan-19,10:15,SA Time,CSH,Children,2,Phil
15-Jan-19,10:15,SA Time,CSH,Adults,17,Phil
15-Jan-19,10:15,Top Travel,CSH,Adults,2,LEON
15-Jan-19,10:15,WTA ,CSH,Adults,21,Yvonne
15-Jan-19,12:00,Excite Taxis,CSH,Adults,2,Ismail
15-Jan-19,12:00,Excite Taxis,CSH,Adults,3,Ivan
15-Jan-19,12:00,Faste Travel,CSH,Adults,3,Farmanali
15-Jan-19,12:00,Freelance Guides,CSH,Adults,2,Michelle
15-Jan-19,12:00,Freelance Guides,CSH,Adults,2,Gillian
15-Jan-19,14:00,CITA,CSH,Adults,19,Kevin
15-Jan-19,14:00,Gem Tours & Travel,CSH,Adults,1,Jasper
15-Jan-19,14:00,Springbok Atlas,VCH,Adults,2,Self drive
15-Jan-19,15:00,CITA,CSH,Adults,19,Chloe
15-Jan-19,15:00,SA Magic,EFT,Adults,15,Daniel
15-Jan-19,15:00,SA Magic,EFT,Adults,19,Eddy
15-Jan-19,15:00,WTA ,CSH,Adults,19,Jason
15-Jan-19,15:00,WTA ,CSH,Adults,19,Wendy
16-Jan-19,08:45,Jensen Safaris,VCH,Adults,30,
16-Jan-19,09:30,African Blue,CSH,Adults,2,Duncan
16-Jan-19,09:30,African Eagle,CSH,Adults,7,Chris
16-Jan-19,09:30,Freelance Guides,CSH,Adults,2,Abdul
16-Jan-19,09:30,Freelance Guides,CSH,Adults,2,Jonathan
16-Jan-19,09:30,Hylton Ross Exclusive Touring,VCH,Adults,9,Ben
16-Jan-19,09:30,Hylton Ross Exclusive Touring,CSH,Adults,9,Carmia
16-Jan-19,09:30,Iluka Tourism Inv. (Pty) Ltd,VCH,Adults,2,Fiorella
16-Jan-19,09:30,MPUM: ta Quality Touring Services,VCH,Adults,2,Kevin
16-Jan-19,09:30,SKYRIM TRAVEL AFRICA (PTY) LTD,CSH,Adults,24,Ben
16-Jan-19,09:30,Tour D'Afrique,CSH,Adults,4,Karin
16-Jan-19,10:15,Africa Tour Story,VCH,Adults,20,
16-Jan-19,10:15,African Pride Tours,VCH,Adults,4,Claudia
16-Jan-19,10:15,CITA,CSH,Adults,11,Cindy
16-Jan-19,10:15,Freelance Guides,CSH,Adults,3,Lorenzo
16-Jan-19,10:15,Freelance Guides,CSH,Adults,2,Olga
16-Jan-19,10:15,Freelance Guides,CSH,Adults,2,Suleiman
16-Jan-19,10:15,Private,CSH,Adults,2,cora
16-Jan-19,10:15,SA Magic,EFT,Adults,14,Wendy
16-Jan-19,10:15,Vacanza Tours,CSH,Adults,2,Jose
16-Jan-19,12:00,CITA,CSH,Adults,9,Ming
17-Jan-19,08:45,CITA,CSH,Adults,9,Edward
17-Jan-19,08:45,EXOTIC TRAVEL,CSH,Adults,3,Jill
17-Jan-19,08:45,Freelance Guides,CSH,Adults,1,Gavin
17-Jan-19,08:45,SA Magic,EFT,Adults,19,
17-Jan-19,08:45,SA Magic,EFT,Adults,19,
17-Jan-19,08:45,SA Magic,EFT,Adults,24,
17-Jan-19,08:45,SA Magic,EFT,Adults,16,Andy
17-Jan-19,09:30,Africa Gazago,CSH,Adults,7,Ludy
17-Jan-19,09:30,Day Trippers,CSH,Adults,4,Sele
17-Jan-19,09:30,Freelance Guides,CSH,Adults,2,Antonello
17-Jan-19,09:30,Hylton Ross Exclusive Touring,CSH,Adults,4,Carmia
17-Jan-19,09:30,Oxford class tours,CSH,Children,2,Shameer
17-Jan-19,09:30,Oxford class tours,CSH,Adults,3,Shameer
17-Jan-19,09:30,Ronelle Cooper Tours,CSH,Adults,1,Ronelle
17-Jan-19,09:30,SA Magic,EFT,Adults,38,SUNNY
17-Jan-19,09:30,SA Magic,EFT,Adults,19,
17-Jan-19,10:15,Africa Incoming (Pty) Ltd,VCH,Children,1,Ebrahim
17-Jan-19,10:15,Africa Incoming (Pty) Ltd,VCH,Adults,3,Ebrahim
17-Jan-19,10:15,Asian Sun,CSH,Adults,23,Lee
17-Jan-19,10:15,CASUAL BOOKINGS,COMP,Children,1,
17-Jan-19,10:15,CASUAL BOOKINGS,COMP,Adults,2,
17-Jan-19,10:15,Freelance Guides,CSH,Adults,2,Leon
17-Jan-19,10:15,Freelance Guides,CSH,Adults,2,Jongbe
17-Jan-19,10:15,Gem Tours & Travel,CSH,Adults,10,Joel
17-Jan-19,10:15,Gilbot Travel,CSH,Adults,13,Jung
17-Jan-19,10:15,Sharon Africa Travel (Pty) Ltd.,CSH,Adults,2,Sharon
17-Jan-19,10:15,Sharon Africa Travel (Pty) Ltd.,CSH,Children,1,Sharon
17-Jan-19,10:15,The Silhouette Shuttle,CSH,Adults,1,Rodney
17-Jan-19,10:15,WTA ,CSH,Adults,1,Kai
17-Jan-19,10:15,Xenon Travel,CSH,Adults,7,Stephan
17-Jan-19,11:45,Jaap Travels,PRPD,Adults,4,Salie
17-Jan-19,11:45,Khashamongo,CSH,Adults,4,Robert
17-Jan-19,11:45,Travcare Holidays,VCH,Adults,2,Nur
17-Jan-19,15:00,CITA,CSH,Children,1,Wong
17-Jan-19,15:00,CITA,CSH,Adults,17,Wong
17-Jan-19,15:00,Freelance Guides,CSH,Adults,2,Deon
17-Jan-19,15:00,SA Time,CSH,Adults,23,Boli
17-Jan-19,15:00,Tourvest Destination Management,VCH,Adults,1,
18-Jan-19,08:00,ORDO Tours,PRPD,Adults,28,Gavin
18-Jan-19,08:45,Cullinan,CSH,Adults,11,Phillip
18-Jan-19,08:45,Egoli,PRPD,Adults,24,Omar
18-Jan-19,08:45,Hylton Ross Exclusive Touring,VCH,Adults,3,Zet
18-Jan-19,08:45,SA Magic,EFT,Adults,19,
18-Jan-19,08:45,Windward Coach CC,CSH,Adults,20,Anthony 
18-Jan-19,09:30,CITA,CSH,Adults,15,Kevin
18-Jan-19,09:30,CITY VIEW  CAPE TOWN,EFT,Adults,2,Esther
18-Jan-19,09:30,Day Trippers,CSH,Adults,7,Pedro
18-Jan-19,09:30,Hylton Ross Exclusive Touring,CSH,Adults,7,Carmia
18-Jan-19,09:30,Hylton Ross Exclusive Touring,VCH,Adults,2,Carmia
18-Jan-19,09:30,Iluka Tourism Inv. (Pty) Ltd,VCH,Adults,2,Marina
18-Jan-19,09:30,MPUM: ta Quality Touring Services,VCH,Adults,2,Kevin
18-Jan-19,09:30,MPUM: ta Quality Touring Services,VCH,Adults,2,Kevin
18-Jan-19,09:30,Private,CSH,Adults,8,
18-Jan-19,09:30,SAFPOL SAFARIS (Pty) Ltd,PRPD,Adults,3,Danuta
18-Jan-19,10:15,Africa Incoming (Pty) Ltd,VCH,Adults,2,Ebrahim
18-Jan-19,10:15,Ashantlee Charter & Tours,CSH,Adults,2,Roger
18-Jan-19,10:15,Ashantlee Charter & Tours,CSH,Adults,2,Farouk
18-Jan-19,10:15,CITA,CSH,Adults,15,Kevin
18-Jan-19,10:15,Holiday Experts,CSH,Adults,14,Bashier
18-Jan-19,10:15,KABURA TRAVEL,CSH,Adults,2,Gavin
18-Jan-19,10:15,Tour Africa,CSH,Adults,4,Park
18-Jan-19,10:15,Tour Africa,CSH,Children,1,Park
18-Jan-19,10:15,V2 Travels (Pty) Ltd,EFT,Children,2,Yusuf
18-Jan-19,10:15,V2 Travels (Pty) Ltd,EFT,Adults,25,Yusuf
18-Jan-19,11:10,Africa Tour Story,VCH,Adults,11,Lee 
18-Jan-19,11:10,Ashantlee Charter & Tours,CSH,Adults,2,Lami
18-Jan-19,11:10,CASUAL BOOKINGS,CSH,Adults,2,
18-Jan-19,11:10,CASUAL BOOKINGS,CSH,Adults,4,
18-Jan-19,11:10,Springbok Atlas,VCH,Adults,37,Shai. 1st No
18-Jan-19,15:00,CITA,CSH,Adults,13,Jessica
18-Jan-19,15:00,RK Tours,CSH,Adults,2,Rameer
18-Jan-19,15:00,SA Time,CSH,Adults,5,Rebecca
18-Jan-19,16:00,Captain Jack,COMP,Adults,8,James
18-Jan-19,16:00,Captain Jack,COMP,Children,10,James
18-Jan-19,16:00,SA Time,CSH,Adults,18,Johnathan
18-Jan-19,16:00,SA Time,CSH,Adults,15,Li
18-Jan-19,16:00,Thompsons Africa,CSH,Children,2,Anita
18-Jan-19,16:00,Thompsons Africa,CSH,Adults,2,Anita
18-Jan-19,17:00,PRIVATE CHARTERS,PRPD,Adults,51,
19-Jan-19,08:45,ATC,CSH,Adults,23,Brian
19-Jan-19,08:45,SA Magic,EFT,Adults,19,
19-Jan-19,08:45,SA Magic,EFT,Adults,9,Erica
19-Jan-19,08:45,SA Time,CSH,Adults,19,Ada
19-Jan-19,08:45,SA Time,CSH,Children,1,Cindy
19-Jan-19,08:45,SA Time,CSH,Adults,16,Cindy
19-Jan-19,09:30,African Eagle,CSH,Adults,9,Chris
19-Jan-19,09:30,CITA,CSH,Adults,10,Michelle
19-Jan-19,09:30,Day Trippers,CSH,Adults,6,Bill
19-Jan-19,09:30,Freelance Guides,CSH,Children,1,Wenjia
19-Jan-19,09:30,Freelance Guides,CSH,Adults,2,Wenjia
19-Jan-19,09:30,Freelance Guides,CSH,Adults,2,Joepie
19-Jan-19,09:30,Hylton Ross Exclusive Touring,VCH,Adults,3,Marcon
19-Jan-19,09:30,Iluka Tourism Inv. (Pty) Ltd,VCH,Adults,7,Fiorella
19-Jan-19,09:30,Springbok Atlas,CSH,Adults,4,Faizel
19-Jan-19,10:15,Africa Gazago,CSH,Adults,12,Ludy
19-Jan-19,10:15,Freelance Guides,CSH,Adults,2,Ali
19-Jan-19,10:15,Freelance Guides,CSH,Adults,2,Dumisani
19-Jan-19,10:15,Freelance Guides,CSH,Adults,10,Han
19-Jan-19,10:15,Freelance Guides,CSH,Adults,4,Mark
19-Jan-19,10:15,Jared Tours,CSH,Adults,2,Rafiq
19-Jan-19,10:15,Southern Africa 360,PRPD,Adults,3,
19-Jan-19,10:15,Table Bay Hotel,CSH,Adults,3,Gideon
19-Jan-19,10:15,Table Bay Hotel,CSH,Children,2,Gideon
19-Jan-19,10:15,Top Travel,CSH,Adults,1,Danny
19-Jan-19,10:15,U2 Africa Travel,CSH,Adults,13,Leonard
19-Jan-19,11:45,2 MA Transport,CSH,Adults,3,Neville
19-Jan-19,11:45,BUCKETLIST AFRICA,CSH,Adults,2,Nolene
19-Jan-19,11:45,BUCKETLIST AFRICA,CSH,Children,1,Nolene
19-Jan-19,11:45,Compass Travel,CSH,Adults,11,Fazlie
19-Jan-19,11:45,Explore Africa,CSH,Children,2,Mohamed
19-Jan-19,11:45,Explore Africa,CSH,Adults,2,Mohamed
19-Jan-19,11:45,Freelance Guides,CSH,Adults,1,Claudio
19-Jan-19,11:45,Freelance Guides,CSH,Adults,2,Marek
19-Jan-19,13:45,SA Time,CSH,Adults,17,Andy
19-Jan-19,15:30,CITA,CSH,Adults,10,Erick
19-Jan-19,15:30,Freelance Guides,CSH,Adults,10,Kadi
19-Jan-19,15:30,Freelance Guides,CSH,Children,2,Kadi
19-Jan-19,15:30,Hylton Ross Exclusive Touring,CSH,Adults,10,Zet
19-Jan-19,15:30,Oxford English Academy,PRPD,Adults,9,Michael
19-Jan-19,15:30,Oxford English Academy,PRPD,Students,38,Michael
20-Jan-19,08:45,Africa Tour Story,VCH,Adults,13,Sunny
20-Jan-19,08:45,Edge Marketing,CSH,Adults,28,Andre
20-Jan-19,08:45,SA Magic,EFT,Adults,19,
20-Jan-19,08:45,Springbok Atlas,CSH,Adults,6,Asfraaf
20-Jan-19,08:45,Travel This Is Africa,CSH,Adults,19,Kevin
20-Jan-19,09:30,Africa Tour Story,VCH,Adults,23,Kim
20-Jan-19,09:30,Asian Sun,COMP,Adults,4,Ben
20-Jan-19,09:30,CITY VIEW  CAPE TOWN,PRPD,Adults,20,Esther
20-Jan-19,09:30,MPUM: ta Quality Touring Services,VCH,Adults,2,Clive
20-Jan-19,09:30,Private,CSH,Adults,7,
20-Jan-19,09:30,Private,CSH,Adults,5,
20-Jan-19,09:30,Private,CSH,Adults,2,
20-Jan-19,09:30,Unicab,CSH,Adults,3,Erick
20-Jan-19,09:30,WTA ,CSH,Adults,15,Yvonne
20-Jan-19,10:15,Africa Tour Story,VCH,Adults,11,Miya
20-Jan-19,10:15,Africa Tour Story,VCH,Adults,11,Lee
20-Jan-19,10:15,Amazing Shuttles,CSH,Adults,2,Anwan
20-Jan-19,10:15,KABURA TRAVEL,CSH,Adults,10,Francious
20-Jan-19,10:15,Private,CSH,Adults,8,
20-Jan-19,10:15,Private,CSH,Adults,7,
20-Jan-19,10:15,Private,CSH,Adults,2,
20-Jan-19,10:15,SKYRIM TRAVEL AFRICA (PTY) LTD,CSH,Adults,11,Wayne
20-Jan-19,10:15,Windward Coach CC,COMP,Adults,2,Warren
20-Jan-19,11:45,Private,CSH,Adults,7,
20-Jan-19,11:45,Private,CSH,Adults,4,
20-Jan-19,11:45,Private,CSH,Adults,6,
20-Jan-19,11:45,Private,CSH,Children,3,
20-Jan-19,11:45,Private,CSH,Adults,4,
20-Jan-19,11:45,Travcare Holidays,VCH,Adults,4,Saliem
20-Jan-19,13:45,CASUAL BOOKINGS,COMP,Adults,17,
20-Jan-19,13:45,Private,CSH,Adults,3,
20-Jan-19,13:45,SA Time,CSH,Adults,11,Rebecca
20-Jan-19,13:45,Travcare Holidays,VCH,Adults,4,Saliem
20-Jan-19,15:00,CITA,CSH,Adults,9,Isa
20-Jan-19,15:00,CITA,CSH,Children,2,Isa
20-Jan-19,15:00,CITA,CSH,Adults,11,Vitas
20-Jan-19,15:00,Private,CSH,Adults,7,
20-Jan-19,16:00,Ashantlee Charter & Tours,CSH,Adults,5,Lami
20-Jan-19,16:00,Springbok Atlas,VCH,Adults,42,Marshall
21-Jan-19,08:45,Akilanga (Pty) Ltd,VCH,Adults,20,
21-Jan-19,08:45,HOTSPOTS 2C,CSH,Adults,8,Ulrich
21-Jan-19,09:30,Africa Tour Story,VCH,Adults,11,Lee
21-Jan-19,09:30,African Blue,CSH,Adults,2,Duncan
21-Jan-19,09:30,African Eagle,CSH,Adults,11,Kaz
21-Jan-19,09:30,Day Trippers,CSH,Adults,4,Bill
21-Jan-19,09:30,Distinctive Tours,CSH,Adults,4,Cyril
21-Jan-19,09:30,Gate One,CSH,Adults,19,Desmond
21-Jan-19,09:30,Hylton Ross Exclusive Touring,CSH,Adults,7,Nathaniel
21-Jan-19,09:30,Hylton Ross Exclusive Touring,CSH,Children,2,Nathaniel
21-Jan-19,09:30,SA Longway International Promotion (Pty),PRPD,Children,1,Patrick
21-Jan-19,09:30,SA Longway International Promotion (Pty),PRPD,Adults,13,Patrick
21-Jan-19,09:30,Springbok Atlas,VCH,Adults,26,Farouk
21-Jan-19,09:30,Unicab,CSH,Adults,3,Darrel
21-Jan-19,10:15,Aero Travel Tours,VCH,Adults,19,Marta
21-Jan-19,10:15,Africa Tour Story,VCH,Adults,16,Park
21-Jan-19,10:15,CITA,CSH,Adults,9,Connie
21-Jan-19,10:15,Elegant Country,CSH,Adults,2,Ivan
21-Jan-19,10:15,Freelance Guides,CSH,Children,2,Moehamad
21-Jan-19,10:15,Freelance Guides,CSH,Adults,2,Moehamad
21-Jan-19,10:15,SA Lee Tours,CSH,Adults,2,Allan
21-Jan-19,10:15,Springbok Atlas,VCH,Adults,2,Abdul
21-Jan-19,10:15,V2 Travels (Pty) Ltd,EFT,Children,1,Toufeik
21-Jan-19,10:15,V2 Travels (Pty) Ltd,EFT,Adults,32,Toufeik
21-Jan-19,11:30,Drumbeat Charters,CSH,Adults,4,
21-Jan-19,11:30,Gem Tours & Travel,CSH,Adults,16,Jeet
21-Jan-19,11:30,Gem Tours & Travel,CSH,Adults,6,Elton
21-Jan-19,11:30,Ilios,CSH,Adults,2,Ridwaan
21-Jan-19,11:30,Mission for Africa,CSH,Adults,13,Joseph
21-Jan-19,15:00,Travcare Holidays,VCH,Children,1,James
21-Jan-19,15:00,Travcare Holidays,VCH,Adults,12,James
21-Jan-19,15:00,Travcare Holidays,VCH,Adults,8,Randall
21-Jan-19,15:00,WTA ,CSH,Adults,19,Haushi
21-Jan-19,16:00,CITA,CSH,Adults,21,Chloe
22-Jan-19,08:45,Ilios,CSH,Adults,7,Jorge
22-Jan-19,08:45,Ilios,CSH,Children,1,Jorge
22-Jan-19,08:45,SA Magic,EFT,Children,1,Evan
22-Jan-19,08:45,SA Magic,EFT,Adults,12,Evan
22-Jan-19,08:45,SA Magic,EFT,Adults,17,Sam
22-Jan-19,08:45,SA Magic,EFT,Adults,18,Alex
22-Jan-19,09:30,African Diamond Tours & Incent,VCH,Adults,14,Wilma
22-Jan-19,09:30,African Dream Travel,PRPD,Adults,15,Cheung
22-Jan-19,09:30,CITA,CSH,Adults,17,Cindy
22-Jan-19,09:30,Freelance Guides,CSH,Adults,1,Moehamad
22-Jan-19,09:30,Kenedara Tours,CSH,Adults,12,Ellie
22-Jan-19,09:30,SA Magic,EFT,Adults,15,Richard
22-Jan-19,09:30,SA Time,CSH,Adults,2,Jerry
22-Jan-19,09:30,Thompsons Africa,CSH,Adults,5,Deon
22-Jan-19,10:15,Africa Gazago,CSH,Adults,23,Lee
22-Jan-19,10:15,Africa Tour Story,VCH,Adults,12,Mr
22-Jan-19,10:15,Africa Tour Story,VCH,Adults,20,
22-Jan-19,10:15,African Pride Tours,VCH,Adults,24,Ella
22-Jan-19,10:15,African Pride Tours,VCH,Children,2,Ella
22-Jan-19,10:15,African Pride Tours,VCH,Adults,12,Self Drive
22-Jan-19,10:15,African Pride Tours,VCH,Children,2,Self Drive
22-Jan-19,10:15,Charlo Tours,CSH,Adults,2,Salome
22-Jan-19,10:15,KABURA TRAVEL,CSH,Adults,8,Felix
22-Jan-19,10:15,Miola Safaris (Pty) Ltd,EFT,Adults,4,Harold
22-Jan-19,10:15,T Tours,CSH,Adults,2,Tonic
22-Jan-19,11:10,Asian Sun,CSH,Adults,12,Lee
22-Jan-19,11:10,CITA,CSH,Adults,17,Kevin
22-Jan-19,11:10,Compass Travel,CSH,Adults,12,Fazlie
22-Jan-19,11:10,Gem Tours & Travel,CSH,Adults,18,
22-Jan-19,11:10,SA Time,CSH,Children,2,Jeff
22-Jan-19,11:10,SA Time,CSH,Adults,4,Jeff
22-Jan-19,15:00,MPUM: ta Quality Touring Services,VCH,Adults,2,Carren
22-Jan-19,15:00,WTA ,CSH,Adults,15,Wendy
23-Jan-19,08:45,HOTSPOTS 2C,CSH,Adults,4,
23-Jan-19,08:45,Iluka Tourism Inv. (Pty) Ltd,VCH,Adults,2,Claudio
23-Jan-19,08:45,SA Magic,EFT,Adults,12,Joey
23-Jan-19,08:45,SA Magic,EFT,Adults,17,Sunny
23-Jan-19,08:45,SA Magic,EFT,Adults,12,Rio
23-Jan-19,08:45,SA Magic,INV,Adults,12,Rio
23-Jan-19,08:45,Springbok Atlas,CSH,Adults,6,Jade
23-Jan-19,09:30,African Diamond Tours & Incent,VCH,Children,1,Tanzer
23-Jan-19,09:30,African Diamond Tours & Incent,VCH,Adults,34,Tanzer
23-Jan-19,09:30,African Eagle,CSH,Adults,4,Bruce
23-Jan-19,09:30,Cape Tamna Travel,PRPD,Adults,18,Boo
23-Jan-19,09:30,CITA,CSH,Adults,12,Leo
23-Jan-19,09:30,Day Trippers,CSH,Adults,10,Pedro
23-Jan-19,09:30,HOTSPOTS 2C,CSH,Adults,2,Ulrich
23-Jan-19,09:30,Hylton Ross Exclusive Touring,CSH,Adults,4,Garth
23-Jan-19,09:30,Iluka Tourism Inv. (Pty) Ltd,VCH,Adults,2,Paolo
23-Jan-19,09:30,SOUTHERN DESTINATIONS,PRPD,Adults,18,Patrick
23-Jan-19,09:30,WTA ,CSH,Adults,8,Peter
23-Jan-19,10:15,CITA,CSH,Students,9,Edward
23-Jan-19,10:15,Freelance Guides,CSH,Adults,2,Paul
23-Jan-19,10:15,Freelance Guides,CSH,Adults,16,Louis
23-Jan-19,10:15,Freelance Guides,CSH,Adults,4,Jose
23-Jan-19,10:15,KABURA TRAVEL,CSH,Adults,4,Barnabas
23-Jan-19,10:15,SAFPOL SAFARIS (Pty) Ltd,PRPD,Adults,10,Marek
23-Jan-19,10:15,Southern Africa 360,PRPD,Adults,13,Havelyn
23-Jan-19,10:15,Tour India,CSH,Adults,29,Mr Lee
23-Jan-19,10:15,Unicab,CSH,Adults,2,Kelvin
23-Jan-19,10:15,WTA ,CSH,Adults,4,Javy
23-Jan-19,11:45,Africa Incoming (Pty) Ltd,VCH,Adults,4,Ebrahim
23-Jan-19,11:45,CITA,CSH,Adults,3,Wong
23-Jan-19,11:45,KABURA TRAVEL,CSH,Children,3,Santana
23-Jan-19,11:45,KABURA TRAVEL,CSH,Adults,4,Santana
23-Jan-19,14:00,SA Time,CSH,Adults,17,Rebecca
23-Jan-19,15:30,WTA ,CSH,Children,2,Kai
23-Jan-19,15:30,WTA ,CSH,Adults,16,Kai
