Date,Time,Customer,PType,Type,QTY,Guide
24-Jan-19,08:00,ORDO Tours,EFT,Adults,34,Shafiek
24-Jan-19,08:45,CITA,CSH,Adults,26,Chloe
24-Jan-19,08:45,ERM Tours (Pty) Ltd,FOC,Adults,4,Gwen
24-Jan-19,08:45,Freelance Guides,CSH,Children,2,Francois
24-Jan-19,08:45,Freelance Guides,CSH,Adults,2,Francois
24-Jan-19,08:45,SA Magic,EFT,Adults,10,Andy
24-Jan-19,08:45,SA Magic,EFT,Adults,19,
24-Jan-19,08:45,SA Magic,EFT,Adults,19,
24-Jan-19,08:45,SA Magic,EFT,Children,1,Cathrine
24-Jan-19,08:45,SA Magic,EFT,Adults,14,Cathrine
24-Jan-19,08:45,SA Time,CSH,Adults,19,Cindy
24-Jan-19,09:30,African Blue,CSH,Adults,2,Percy
24-Jan-19,09:30,African Diamond Tours & Incent,VCH,Adults,26,Wendelll
24-Jan-19,09:30,Day Trippers,CSH,Adults,3,Bill
24-Jan-19,09:30,Freelance Guides,CSH,Children,2,Stephan
24-Jan-19,09:30,Freelance Guides,CSH,Adults,7,Stephan
24-Jan-19,09:30,SA Time,CSH,Adults,16,Boli
24-Jan-19,09:30,SKYRIM TRAVEL AFRICA (PTY) LTD,CSH,Adults,26,YING
24-Jan-19,09:30,Table Bay Hotel,CSH,Adults,9,Abraham
24-Jan-19,09:30,Table Bay Hotel,CSH,Children,1,Abraham
24-Jan-19,10:15,Africa AFRICA,CSH,Adults,4,Andrew
24-Jan-19,10:15,Africa Tour Story,VCH,Adults,20,
24-Jan-19,10:15,Africa Tour Story,VCH,Adults,20,
24-Jan-19,10:15,Cape Tamna Travel,CSH,Adults,20,Boo
24-Jan-19,10:15,CITA,CSH,Children,2,Michelle
24-Jan-19,10:15,CITA,CSH,Adults,13,Michelle
24-Jan-19,10:15,Gem Tours & Travel,CSH,Adults,8,Jacque
24-Jan-19,10:15,Kuoni Private Safaris (Pty) Ltd,VCH,Adults,2,Charlton
24-Jan-19,10:15,Travcare Holidays,VCH,Children,2,Abdul
24-Jan-19,10:15,Travcare Holidays,VCH,Adults,30,Abdul
24-Jan-19,11:10,Asian Sun,CSH,Adults,20,Kim
24-Jan-19,11:10,Carat Tours,CSH,Adults,2,Natalia
24-Jan-19,11:10,CITA,CSH,Adults,17,Kevin
24-Jan-19,11:10,Golden Bell,CSH,Adults,2,Choi
24-Jan-19,11:10,Home to Home,CSH,Adults,2,Tony
24-Jan-19,11:10,IVENTURE,PRPD,Adults,3,
24-Jan-19,11:10,Miola Safaris (Pty) Ltd,EFT,Adults,42,Karl
24-Jan-19,11:10,Ultimate travel,CSH,Adults,2,Gavin
24-Jan-19,11:10,Ultimate travel,CSH,Children,1,Gavin
24-Jan-19,15:00,AC Tours,CSH,Adults,13,Mei
24-Jan-19,15:00,CITA,CSH,Adults,13,Isa
24-Jan-19,15:00,CITA,CSH,Children,1,Isa
24-Jan-19,15:00,SA Time,CSH,Adults,13,Ning
25-Jan-19,08:00,ORDO Tours,INV,Adults,31,
25-Jan-19,08:45,CITA,CSH,Adults,18,Ming
25-Jan-19,08:45,Hylton Ross Exclusive Touring,VCH,Adults,9,Michael
25-Jan-19,08:45,ROZIGAL TOURS,CSH,Adults,2,Elaine
25-Jan-19,08:45,SA Magic,EFT,Adults,24,
25-Jan-19,08:45,SA Magic,EFT,Children,2,Shaun
25-Jan-19,08:45,SA Magic,EFT,Adults,14,Shaun
25-Jan-19,08:45,SA Magic,EFT,Children,2,Joyce
25-Jan-19,08:45,SA Magic,EFT,Adults,26,Joyce
25-Jan-19,09:30,African Diamond Tours & Incent,VCH,Adults,25,Colleen
25-Jan-19,09:30,African Diamond Tours & Incent,VCH,Children,1,Colleen
25-Jan-19,09:30,CITY VIEW  CAPE TOWN,PRPD,Adults,17,Esther
25-Jan-19,09:30,Freelance Guides,CSH,Adults,2,Grace
25-Jan-19,09:30,Freelance Guides,CSH,Adults,2,Enrico
25-Jan-19,09:30,Hylton Ross Exclusive Touring,CSH,Adults,5,Salome
25-Jan-19,09:30,SA Longway International Promotion (Pty),PRPD,Adults,4,Dom
25-Jan-19,09:30,SA Time,CSH,Adults,19,Kevin
25-Jan-19,09:30,Thompsons Africa,CSH,Adults,2,Anita
25-Jan-19,09:30,Thompsons Africa,CSH,Children,2,Anita
25-Jan-19,09:30,TOURISM THAT CARES,VCH,Adults,25,
25-Jan-19,09:30,Windchester,CSH,Adults,1,Shaheed
25-Jan-19,09:30,WTA ,CSH,Adults,12,Hau
25-Jan-19,10:15,Freelance Guides,CSH,Adults,8,Wayne
25-Jan-19,10:15,Freelance Guides,CSH,Adults,7,Alino
25-Jan-19,10:15,KABURA TRAVEL,CSH,Adults,3,Jahaad
25-Jan-19,10:15,KABURA TRAVEL,CSH,Adults,2,Stephan
25-Jan-19,10:15,Miola Safaris (Pty) Ltd,EFT,Adults,35,Harold
25-Jan-19,10:15,Private,CSH,Adults,4,Nadeem
25-Jan-19,10:15,QC TROURS,CSH,Adults,11,John
25-Jan-19,15:00,Africa Tour Story,VCH,Adults,9,Mr
25-Jan-19,15:00,Freelance Guides,CSH,Adults,5,Phil
25-Jan-19,15:00,Iluka Tourism Inv. (Pty) Ltd,VCH,Adults,2,Juliano
25-Jan-19,15:00,KABURA TRAVEL,CSH,Children,1,Francis
25-Jan-19,15:00,KABURA TRAVEL,CSH,Adults,4,Francis
25-Jan-19,15:00,KABURA TRAVEL,CSH,Adults,4,Armand
25-Jan-19,15:00,L.E.L.E. School,CSH,Adults,2,Kyle
25-Jan-19,15:00,L.E.L.E. School,CSH,Children,3,Kyle
25-Jan-19,15:00,SA Magic,EFT,Children,1,Wendy
25-Jan-19,15:00,SA Magic,EFT,Adults,15,Wendy
25-Jan-19,15:00,WTA ,CSH,Adults,18,Jason
26-Jan-19,08:45,Akilanga (Pty) Ltd,VCH,Adults,20,Jean-Blaise
26-Jan-19,08:45,Connect Travel,CSH,Adults,5,Eon
26-Jan-19,08:45,Day Trippers,CSH,Adults,2,Bill
26-Jan-19,08:45,Ilios,CSH,Adults,4,Sharief
26-Jan-19,08:45,SA Magic,EFT,Adults,19,
26-Jan-19,08:45,SA Magic,EFT,Adults,19,
26-Jan-19,08:45,SA Time,CSH,Children,4,Helen
26-Jan-19,08:45,SA Time,CSH,Adults,15,Helen
26-Jan-19,09:30,CASUAL BOOKINGS,CSH,Adults,3,
26-Jan-19,09:30,Drumbeat Charters,CSH,Adults,5,
26-Jan-19,09:30,Freelance Guides,CSH,Adults,2,Michael
26-Jan-19,09:30,Freelance Guides,CSH,Adults,7,Andrew
26-Jan-19,09:30,Freelance Guides,CSH,Adults,6,Rory
26-Jan-19,09:30,Freelance Guides,CSH,Adults,2,Rong
26-Jan-19,09:30,Hylton Ross Exclusive Touring,CSH,Adults,10,Donovan
26-Jan-19,09:30,MPUM: ta Quality Touring Services,VCH,Adults,2,Coreen
26-Jan-19,09:30,Private,CSH,Adults,2,
26-Jan-19,09:30,Southern Africa 360,PRPD,Adults,2,Nigel
26-Jan-19,09:30,Thompsons Africa,CSH,Adults,2,Anita
26-Jan-19,09:30,Thompsons Africa,CSH,Children,2,Anita
26-Jan-19,09:30,Tourvest Destination Management,CSH,Adults,12,Fritz
26-Jan-19,09:30,Unicab,CSH,Adults,4,Didi
26-Jan-19,10:15,Africa Incoming (Pty) Ltd,VCH,Adults,4,Ebrahim
26-Jan-19,10:15,Cape Town Golden bell,CSH,Adults,1,Min
26-Jan-19,10:15,Cape Town Golden bell,CSH,Children,9,Min
26-Jan-19,10:15,CASUAL BOOKINGS,CSH,Adults,2,
26-Jan-19,10:15,Freelance Guides,CSH,Adults,3,Chong
26-Jan-19,10:15,Freelance Guides,CSH,Adults,4,James
26-Jan-19,10:15,Freelance Guides,CSH,Adults,4,Ngaliam
26-Jan-19,10:15,Freelance Guides,CSH,Adults,2,Rosina
26-Jan-19,10:15,FRESH HOLIDAY,CSH,Adults,2,Sunny Man
26-Jan-19,10:15,KABURA TRAVEL,CSH,Adults,2,Danson
26-Jan-19,10:15,Peter Tours,CSH,Adults,4,Lindelwa
26-Jan-19,11:10,Freelance Guides,CSH,Adults,5,Ebrahim
26-Jan-19,11:10,Freelance Guides,CSH,Adults,9,Lezlie
26-Jan-19,11:10,Freelance Guides,CSH,Adults,3,Jasmin
26-Jan-19,11:10,GIVING IS LIVING,FOC,Students,23,Shankar
26-Jan-19,11:10,GIVING IS LIVING,FOC,Adults,3,Shankar
26-Jan-19,11:10,Happy Travel,CSH,Adults,5,Felzverto
26-Jan-19,11:10,Iluka Tourism Inv. (Pty) Ltd,VCH,Adults,5,Javier
26-Jan-19,11:10,MK Tours,CSH,Adults,2,Desmond
26-Jan-19,11:10,SA Longway International Promotion (Pty),PRPD,Adults,8,John
26-Jan-19,11:10,SA Longway International Promotion (Pty),PRPD,Children,1,John
26-Jan-19,13:30,CASUAL BOOKINGS,CSH,Adults,5,Sandise
26-Jan-19,13:30,Freelance Guides,CSH,Adults,9,James
26-Jan-19,13:30,Travcare Holidays,VCH,Adults,5,Irfaan
26-Jan-19,15:00,SA Magic,EFT,Adults,15,John
26-Jan-19,15:00,SA Time,CSH,Adults,18,Yi
26-Jan-19,15:00,SA Time,CSH,Children,1,Yi
26-Jan-19,15:00,WTA ,CSH,Adults,18,Frank
26-Jan-19,15:00,WTA ,CSH,Children,1,Wendy
26-Jan-19,15:00,WTA ,CSH,Adults,12,Wendy
27-Jan-19,08:45,Cullinan tours,CSH,Adults,2,Ashley
27-Jan-19,08:45,Edge Hotel,CSH,Adults,26,Charl
27-Jan-19,08:45,ORDO Tours,PRPD,Adults,37,Shireen
27-Jan-19,08:45,SA Magic,EFT,Adults,19,
27-Jan-19,08:45,SA Magic,EFT,Adults,13,Daniel
27-Jan-19,08:45,SA Magic,EFT,Adults,17,Joey
27-Jan-19,09:30,Africa Tour Story,VCH,Adults,21,Miya
27-Jan-19,09:30,African Diamond Tours & Incent,VCH,Adults,13,Akieba
27-Jan-19,09:30,Day Trippers,CSH,Adults,4,Pedro
27-Jan-19,09:30,Freelance Guides,CSH,Adults,7,Linda
27-Jan-19,09:30,Iluka Tourism Inv. (Pty) Ltd,VCH,Adults,48,Jenny
27-Jan-19,09:30,Iluka Tourism Inv. (Pty) Ltd,VCH,Children,1,Jenny
27-Jan-19,09:30,Kuoni Private Safaris (Pty) Ltd,VCH,Adults,2,Ivan
27-Jan-19,09:30,Live the Journey,VCH,Adults,18,Jaco
27-Jan-19,09:30,MH Makeli Tours,CSH,Adults,6,Mamnkeli
27-Jan-19,09:30,MH Makeli Tours,CSH,Children,1,Mamnkeli
27-Jan-19,09:30,MPUM: ta Quality Touring Services,VCH,Adults,2,Coreen
27-Jan-19,09:30,Private,CSH,Children,1,Wenjia
27-Jan-19,09:30,Private,CSH,Adults,4,Wenjia
27-Jan-19,09:30,Private,CSH,Adults,4,Zain
27-Jan-19,09:30,Sunway Safaris,CSH,Adults,11,Tanaka
27-Jan-19,10:15,African Pride Tours,VCH,Students,8,Melodie
27-Jan-19,10:15,African Pride Tours,VCH,Adults,2,Melodie
27-Jan-19,10:15,African Pride Tours,VCH,Adults,2,Shahied
27-Jan-19,10:15,Freelance Guides,CSH,Adults,2,Maliek
27-Jan-19,10:15,Miola Safaris (Pty) Ltd,EFT,Adults,49,Karl
27-Jan-19,10:15,Miola Safaris (Pty) Ltd,EFT,Children,1,Karl
27-Jan-19,10:15,SA Time,CSH,Adults,16,Ada
27-Jan-19,10:15,SA Time,CSH,Children,1,Ada
27-Jan-19,10:15,SA Time,CSH,Adults,10,Johnathan
27-Jan-19,11:10,Africa Tour Story,VCH,Adults,30,
27-Jan-19,11:10,Cape 360 Tours,CSH,Adults,3,Lowi
27-Jan-19,11:10,CITA,CSH,Adults,96,Kelly 2
27-Jan-19,11:10,FRESH HOLIDAY,CSH,Children,1,Sunny Man
27-Jan-19,11:10,FRESH HOLIDAY,CSH,Adults,28,Sunny Man
27-Jan-19,11:10,Jaap Travels,PRPD,Adults,2,Salie
27-Jan-19,11:10,SA Magic,EFT,Adults,14,Eddy
27-Jan-19,11:10,SAFPOL SAFARIS (Pty) Ltd,CSH,Adults,2,Marek
27-Jan-19,12:00,Fullmark Tours,CSH,Adults,2,Peter
27-Jan-19,15:00,AC Tours,CSH,Adults,19,Joe
27-Jan-19,15:00,CITA,CSH,Adults,19,Chloe
27-Jan-19,15:00,Freelance Guides,CSH,Adults,7,Kim
27-Jan-19,15:00,KABURA TRAVEL,CSH,Adults,2,Armand
27-Jan-19,15:00,WTA ,CSH,Adults,3,Jack 2
28-Jan-19,08:45,Another Escape,CSH,Adults,2,Defna
28-Jan-19,08:45,Drumbeat Charters,CSH,Adults,45,
28-Jan-19,08:45,Gateway Escape,CSH,Adults,2,Flor
28-Jan-19,08:45,Gateway Escape,CSH,Children,2,Flor
28-Jan-19,08:45,Iluka Tourism Inv. (Pty) Ltd,VCH,Adults,2,Claudio
28-Jan-19,08:45,Nauticat,PD,Adults,18,
28-Jan-19,08:45,SA Magic,EFT,Adults,19,
28-Jan-19,08:45,SA Magic,EFT,Adults,19,
28-Jan-19,08:45,SA Time,CSH,Adults,16,Bradley
28-Jan-19,09:30,Adventure SaFARI,CSH,Adults,7,Fuaad
28-Jan-19,09:30,Africa Tour Story,VCH,Adults,20,
28-Jan-19,09:30,African Diamond Tours & Incent,VCH,Adults,18,Wilma
28-Jan-19,09:30,African Diamond Tours & Incent,VCH,Children,1,Wilma
28-Jan-19,09:30,African Pride Tours,VCH,Adults,1,Paul
28-Jan-19,09:30,CITA,CSH,Children,3,Tana
28-Jan-19,09:30,CITA,CSH,Adults,19,Tana
28-Jan-19,09:30,Day Trippers,CSH,Adults,6,Sele
28-Jan-19,09:30,Freelance Guides,CSH,Adults,2,Paul
28-Jan-19,09:30,HOTSPOTS 2C,CSH,Adults,2,Liezel
28-Jan-19,09:30,Hylton Ross Exclusive Touring,CSH,Adults,7,Nathanael
28-Jan-19,09:30,Ilios,CSH,Adults,8,Darrel
28-Jan-19,09:30,Iluka Tourism Inv. (Pty) Ltd,VCH,Adults,3,Pedro 
28-Jan-19,09:30,Iluka Tourism Inv. (Pty) Ltd,VCH,Children,2,Pedro 
28-Jan-19,09:30,Iluka Tourism Inv. (Pty) Ltd,VCH,Adults,2,Antonello
28-Jan-19,09:30,SA Time,CSH,Adults,7,Phil
28-Jan-19,09:30,Safari studio,CSH,Adults,6,Marfa
28-Jan-19,09:30,Safari studio,CSH,Children,4,Marfa
28-Jan-19,10:15,Africa Tour Story,VCH,Adults,16,Sunny
28-Jan-19,10:15,Alzara,CSH,Adults,2,Khadija
28-Jan-19,10:15,Freelance Guides,CSH,Adults,5,Sam
28-Jan-19,10:15,Happy Travel,CSH,Adults,2,Felzverto
28-Jan-19,10:15,Nauticat,PD,Adults,39,
28-Jan-19,10:15,SEVENTH SKY TOURS & TRAVELS,CSH,Adults,13,Shamir
28-Jan-19,10:15,Unicab,CSH,Adults,1,James
28-Jan-19,12:00,P.TOURS,CSH,Adults,2,HERRY
28-Jan-19,15:00,Cape of Good Hope Tours,INV,Adults,2,Anthea
28-Jan-19,15:00,EXTRA-ORDINARY EVENTS & TRS,PRPD,Adults,4,James
28-Jan-19,15:00,SA Magic,EFT,Adults,14,Sunny
28-Jan-19,15:00,SA Magic,EFT,Adults,9,Kathy
28-Jan-19,15:00,WTA ,CSH,Children,2,Haushi
28-Jan-19,15:00,WTA ,CSH,Adults,12,Haushi
28-Jan-19,15:00,WTA ,CSH,Children,4,Jason
28-Jan-19,15:00,WTA ,CSH,Adults,8,Jason
29-Jan-19,08:45,ESCAPE TO CAPE TOURS,CSH,Adults,4,Dafna
29-Jan-19,08:45,Nauticat,CSH,Adults,28,
29-Jan-19,08:45,SA Magic,EFT,Adults,19,
29-Jan-19,08:45,SA Magic,EFT,Adults,8,Alex
29-Jan-19,08:45,SA Magic,EFT,Adults,19,Sunny
29-Jan-19,08:45,SA Magic,EFT,Adults,12,Betty
29-Jan-19,08:45,SA Magic,EFT,Children,1,Cathrine
29-Jan-19,08:45,SA Magic,EFT,Adults,15,Cathrine
29-Jan-19,09:30,Hylton Ross Exclusive Touring,VCH,Children,1,Deon
29-Jan-19,09:30,Hylton Ross Exclusive Touring,VCH,Adults,2,Deon
29-Jan-19,09:30,Hylton Ross Exclusive Touring,CSH,Adults,5,Gavin 2 
29-Jan-19,09:30,Ilios,CSH,Adults,10,Darrel
29-Jan-19,09:30,Ilios,CSH,Adults,5,James
29-Jan-19,09:30,SA Magic,EFT,Children,1,Sam
29-Jan-19,09:30,SA Magic,EFT,Adults,12,Sam
29-Jan-19,09:30,SA Magic,EFT,Children,1,Linda
29-Jan-19,09:30,SA Magic,EFT,Adults,17,Linda
29-Jan-19,09:30,SA Time,CSH,Adults,2,Cindy
29-Jan-19,09:30,SA Time,CSH,Children,1,Cindy
29-Jan-19,09:30,SA Time,CSH,Adults,16,Rebecca
29-Jan-19,09:30,SA Time,CSH,Children,2,Rebecca
29-Jan-19,09:30,Travcare Holidays,VCH,Adults,2,James
29-Jan-19,09:30,Yannick Tours,CSH,Adults,2,Yannick
29-Jan-19,10:15,Africa Incoming (Pty) Ltd,VCH,Adults,2,Ebrahim
29-Jan-19,10:15,African Elite,CSH,Adults,2,Harold
29-Jan-19,10:15,Ashantlee Charter & Tours,CSH,Adults,3,Lami
29-Jan-19,10:15,Asian Sun,CSH,Adults,15,Lee
29-Jan-19,10:15,Cape Tours,CSH,Adults,6,Sean
29-Jan-19,10:15,Kuoni Private Safaris (Pty) Ltd,VCH,Adults,23,Garth
29-Jan-19,10:15,SKYRIM TRAVEL AFRICA (PTY) LTD,CSH,Adults,24,Wayne
29-Jan-19,11:45,CASUAL BOOKINGS,CSH,Adults,3,
29-Jan-19,11:45,Compass Travel,CSH,Adults,11,Fazlie
29-Jan-19,11:45,Private,CSH,Adults,2,
29-Jan-19,11:45,Private,CSH,Adults,2,
29-Jan-19,15:00,CITA,CSH,Adults,13,Kevin
29-Jan-19,15:00,CITA,CSH,Children,2,Kevin
29-Jan-19,15:00,Freelance Guides,CSH,Adults,3,AMY
29-Jan-19,15:00,Private,CSH,Adults,6,
29-Jan-19,15:00,Private,CSH,Adults,2,
30-Jan-19,08:00,Nauticat,EFT,Adults,76,
30-Jan-19,08:45,AC Tours,CSH,Children,1,Jack 2
30-Jan-19,08:45,AC Tours,CSH,Adults,9,Jack 2
30-Jan-19,08:45,Bonisa Tours,VCH,Adults,14,Klaas
30-Jan-19,08:45,Easy Africa Tours,VCH,Adults,23,Nico
30-Jan-19,08:45,HOTSPOTS 2C,CSH,Adults,6,Ulrich
30-Jan-19,08:45,Ilios,CSH,Adults,2,Faziel
30-Jan-19,08:45,Iluka Tourism Inv. (Pty) Ltd,VCH,Adults,2,Claudio
30-Jan-19,08:45,Private,CSH,Adults,3,
30-Jan-19,08:45,SA Magic,EFT,Adults,24,
30-Jan-19,08:45,SA Time,CSH,Adults,2,Jerry
30-Jan-19,08:45,SA Time,CSH,Adults,17,Yi
30-Jan-19,09:30,African At Heart,CSH,Adults,7,Natasha
30-Jan-19,09:30,Alpha Zulu Africa,CSH,Adults,12,Reisa
30-Jan-19,09:30,CITA,CSH,Adults,19,Chloe
30-Jan-19,09:30,CITA,CSH,Children,2,Edward
30-Jan-19,09:30,CITA,CSH,Adults,13,Edward
30-Jan-19,09:30,Electric,CSH,Adults,2,Nombulelo
30-Jan-19,09:30,Fullmark Tours,CSH,Adults,4,Sam
30-Jan-19,09:30,Iluka Tourism Inv. (Pty) Ltd,VCH,Adults,2,Antonello
30-Jan-19,09:30,Iluka Tourism Inv. (Pty) Ltd,VCH,Adults,50,Maria
30-Jan-19,09:30,Private,CSH,Adults,6,
30-Jan-19,09:30,Private,CSH,Adults,4,
30-Jan-19,09:30,PTK,CSH,Adults,2,Andre
30-Jan-19,09:30,SA Magic,EFT,Adults,19,James
30-Jan-19,09:30,SA Magic,EFT,Adults,19,
30-Jan-19,10:15,CITA,CSH,Adults,10,Erick
30-Jan-19,10:15,CITA,CSH,Children,1,Alex
30-Jan-19,10:15,CITA,CSH,Adults,18,Alex
30-Jan-19,10:15,Fullmark Tours,CSH,Adults,5,Sam
30-Jan-19,10:15,KABURA TRAVEL,CSH,Adults,4,Amon
30-Jan-19,10:15,SA Magic,COMP,Adults,3,Joey
30-Jan-19,10:15,WTA ,CSH,Adults,15,Jason2
30-Jan-19,14:00,SA Magic,EFT,Adults,11,Joyce
30-Jan-19,14:00,SA Magic,EFT,Adults,12,Richard
30-Jan-19,14:00,SA Magic,EFT,Children,1,Richard
30-Jan-19,14:00,WTA ,CSH,Children,3,Hau
30-Jan-19,14:00,WTA ,CSH,Adults,11,Hau
30-Jan-19,14:00,WTA ,CSH,Adults,13,Kai
30-Jan-19,15:00,SA Magic,EFT,Children,4,Sam
30-Jan-19,15:00,SA Magic,EFT,Adults,9,Sam
30-Jan-19,15:00,WTA ,CSH,Adults,15,Wendy
30-Jan-19,15:00,WTA ,CSH,Adults,18,Yvonne
30-Jan-19,15:00,WTA ,CSH,Children,3,Yvonne
30-Jan-19,16:00,SA Longway International Promotion (Pty),PRPD,Children,2,Eric
30-Jan-19,16:00,SA Longway International Promotion (Pty),PRPD,Adults,14,Eric
30-Jan-19,16:00,SA Magic,EFT,Children,1,Ning
30-Jan-19,16:00,SA Magic,EFT,Adults,16,Ning
30-Jan-19,16:00,Thompsons Africa,CSH,Adults,14,Anita
30-Jan-19,16:00,Thompsons Africa,CSH,Children,1,Anita
30-Jan-19,16:00,WTA ,CSH,Adults,15,Colin
31-Jan-19,08:45,CITA,CSH,Adults,19,Boli
31-Jan-19,08:45,Freelance Guides,CSH,Adults,4,Emmy
31-Jan-19,08:45,IVENTURE,PRPD,Adults,2,
31-Jan-19,08:45,Private,CSH,Adults,2,
31-Jan-19,08:45,SA Magic,EFT,Adults,16,Amy
31-Jan-19,08:45,SA Magic,EFT,Children,2,Amy
31-Jan-19,08:45,SA Magic,EFT,Adults,11,Alex
31-Jan-19,08:45,SA Time,CSH,Adults,17,Kevin
31-Jan-19,08:45,Springbok Atlas,CSH,Adults,7,Super
31-Jan-19,09:30,African Eagle,CSH,Adults,12,Chris
31-Jan-19,09:30,CITA,CSH,Adults,9,Tana
31-Jan-19,09:30,CITA,CSH,Adults,12,Ming
31-Jan-19,09:30,Day Trippers,CSH,Adults,4,Pedro
31-Jan-19,09:30,Freelance Guides,CSH,Adults,2,Brahm
31-Jan-19,09:30,Freelance Guides,CSH,Adults,2,Yannick
31-Jan-19,09:30,Hylton Ross Exclusive Touring,CSH,Adults,2,Mario
31-Jan-19,09:30,SA Magic,EFT,Adults,19,Kelvin
31-Jan-19,10:15,CASUAL BOOKINGS,CSH,Adults,6,
31-Jan-19,10:15,CITA,CSH,Adults,12,Michelle
31-Jan-19,10:15,CITA,CSH,Adults,16,Chloe
31-Jan-19,10:15,CITA,CSH,Children,2,Chloe
31-Jan-19,10:15,Freelance Guides,CSH,Adults,2,Enrico
31-Jan-19,10:15,Freelance Guides,CSH,Adults,5,Dong
31-Jan-19,10:15,Hylton Ross Exclusive Touring,VCH,Adults,27,Kashief
31-Jan-19,10:15,Hylton Ross Exclusive Touring,VCH,Adults,27,Andrew
31-Jan-19,10:15,Ru Africa,CSH,Adults,2,Julia
31-Jan-19,10:15,SKYRIM TRAVEL AFRICA (PTY) LTD,CSH,Adults,15,Ben
31-Jan-19,11:45,CASUAL BOOKINGS,CSH,Adults,2,
31-Jan-19,11:45,Freelance Guides,CSH,Adults,3,Tari
31-Jan-19,11:45,Freelance Guides,CSH,Adults,5,Bo
31-Jan-19,11:45,Freelance Guides,CSH,Adults,1,Sonie
31-Jan-19,11:45,Freelance Guides,CSH,Children,3,Sonie
31-Jan-19,11:45,Gem Tours & Travel,CSH,Adults,16,Francisca
31-Jan-19,11:45,Iphipha Le Afrika,CSH,Adults,4,Allen
31-Jan-19,11:45,Mtungua Shuttle,CSH,Adults,1,Khumalo
31-Jan-19,13:15,CLOSED FOR MAINTENANCE,FOC,Adults,96,
31-Jan-19,14:00,CLOSED FOR MAINTENANCE,FOC,Adults,96,
31-Jan-19,15:00,CLOSED FOR MAINTENANCE,FOC,Adults,96,
31-Jan-19,16:00,CLOSED FOR MAINTENANCE,FOC,Adults,96,
01-Feb-19,08:00,ORDO Tours,INV,Adults,31,
01-Feb-19,08:45,Freelance Guides,CSH,Adults,2,AMOS
01-Feb-19,08:45,HOTSPOTS 2C,CSH,Adults,2,Uriel
01-Feb-19,08:45,Live the Journey,VCH,Adults,4,Kobus
01-Feb-19,08:45,SA Magic,EFT,Adults,24,
01-Feb-19,08:45,Springbok Atlas,CSH,Adults,8,Super
01-Feb-19,08:45,Windward Coach CC,CSH,Adults,4,Thabiet
01-Feb-19,09:30,Africa Incoming (Pty) Ltd,VCH,Adults,2,Yasein
01-Feb-19,09:30,Freelance Guides,CSH,Adults,7,Chris
01-Feb-19,09:30,Kandre Tours,CSH,Adults,3,William
01-Feb-19,10:15,CITA,CSH,Adults,15,Erick
01-Feb-19,10:15,CITA,CSH,Adults,9,Leo
01-Feb-19,10:15,Freelance Guides,CSH,Adults,6,Janson
